stop_id,graph_degree,Degree,Closeness,Betweenness,in_largest_component,stop_name,stop_lat,stop_lon,station_cluster,is_station,route_count,routes_serving,is_major_hub_cluster,max_pax_per_vehicle_hour_2024_serving_route
9401,2,0.00024829298572315333,0.024539610165103747,0.0025432445774964682,True,Evans Ave at Ourland Ave,43.618838,-79.509639,,False,2,"15,315",False,39.1
9402,2,0.00024829298572315333,0.025143896502345393,0.002664426598852314,True,Evans Ave at Garroch Pl,43.619545,-79.506869,,False,2,"15,315",False,39.1
9403,2,0.00024829298572315333,0.02577952149181307,0.002786055603073817,True,Evans Ave at Carnarvon Ave,43.620144,-79.504117,,False,2,"15,315",False,39.1
9404,2,0.00024829298572315333,0.026449943006780174,0.0029084295787380828,True,Evans Ave at Cremorne Ave,43.620658,-79.501613,,False,2,"15,315",False,39.1
6987,3,0.00037243947858473,0.02716065900533806,0.004864602244264673,True,Royal York Rd at Dalesford Rd,43.624359,-79.501631,,False,3,"15,315,76",False,65.4
7022,2,0.00024829298572315333,0.027877248910017652,0.0049085885207733595,True,Royal York Rd at The Queensway,43.626209,-79.502417,,False,3,"15,315,76",False,65.4
6990,2,0.00024829298572315333,0.02863522408046819,0.005026294008729652,True,Royal York Rd at Tenby St,43.627715,-79.503065,,False,3,"15,315,76",False,65.4
7042,2,0.00024829298572315333,0.029443651366838273,0.005143999496685947,True,Royal York Rd at York View Dr,43.630572,-79.504255,,False,3,"15,315,76",False,65.4
7019,2,0.00024829298572315333,0.030300763901588475,0.005261953308456496,True,Royal York Rd at Oakfield Dr North Side,43.632858,-79.505253,,False,3,"15,315,76",False,65.4
6983,2,0.00024829298572315333,0.03121145416375136,0.005380320993250801,True,Royal York Rd at Coney Rd North Side,43.634574,-79.50594,,False,3,"15,315,76",False,65.4
7016,2,0.00024829298572315333,0.0321801272691668,0.0054994712743082095,True,Royal York Rd at Norseman St North Side,43.637372,-79.50708,,False,3,"15,315,76",False,65.4
14452,2,0.00024829298572315333,0.03321716268377734,0.00561944930141313,True,Opposite 810 Royal York Rd,43.639217,-79.508461,,False,3,"15,315,76",False,65.4
6997,2,0.00024829298572315333,0.03432868306176745,0.005739886351326215,True,Royal York Rd at Glenroy Ave,43.642141,-79.509142,,False,3,"15,315,76",False,65.4
7035,2,0.00024829298572315333,0.0355257950312225,0.005861316696496316,True,Royal York Rd at Van Dusen Blvd North Side,43.644415,-79.510058,,False,3,"15,315,76",False,65.4
6976,9,0.00111731843575419,0.03681598640182063,0.005983988660737685,True,Royal York Rd at Bloor St West,43.647184,-79.511128,Royal York Station,False,3,"15,315,76",False,65.4
9116,2,0.00024829298572315333,0.038118143284299404,0.0017439207682147003,True,Freshmeadow Dr at Don Mills Rd,43.809161,-79.358829,,False,1,151,False,
15742,4,0.0004965859714463067,0.03878932085822467,0.0035413069827587877,True,Steeles Ave East at Waggoners Wells Lane,43.810155,-79.365733,,False,3,"151,353,53",False,38.3
5479,2,0.00024829298572315333,0.03743439545218073,0.00036382391771990483,True,Leslie St at Steeles Ave East South Side,43.807738,-79.372397,,False,1,151,False,
5444,2,0.00024829298572315333,0.03623546265976051,0.00025275055684520096,True,Leslie St at Francine Dr South Side,43.804428,-79.371619,,False,1,151,False,
9160,2,0.00024829298572315333,0.03522118642859095,0.00018037107004058525,True,Leslie St at Cummer Ave,43.801401,-79.370903,,False,1,151,False,
5437,2,0.00024829298572315333,0.0361821589138329,0.0002194015608366594,True,Leslie St at Dexter Blvd South Side,43.799373,-79.370328,,False,1,151,False,
5430,2,0.00024829298572315333,0.03744642119529461,0.00033651107163874453,True,Leslie St at Castlebury Cres,43.796638,-79.369681,,False,1,151,False,
9162,7,0.0008690254500310367,0.038845523418258025,0.00045707228345895557,True,Leslie St at Old Cummer Ave - Old Cummer GO Station,43.79403,-79.369088,Old Cummer GO Station,True,1,151,False,
5448,6,0.00074487895716946,0.03883239492506189,0.0,True,Leslie St at Greyhound Dr South Side,43.792031,-79.368629,Old Cummer GO Station,False,1,151,False,
5443,7,0.0008690254500310367,0.039028933070360455,0.000848091857666621,True,Leslie St at Finch Ave East,43.790417,-79.368339,Old Cummer GO Station,False,1,151,False,
5487,2,0.00024829298572315333,0.038118143284299404,0.0007676942636484656,True,Leslie St at Elsa Vineway South Side,43.787733,-79.367594,,False,1,151,False,
5489,2,0.00024829298572315333,0.037452524164029874,0.0007075675790867176,True,Leslie St at Thorny Vineway (South),43.785833,-79.367161,,False,1,151,False,
5491,2,0.00024829298572315333,0.037669858365878155,0.000722561607490232,True,Leslie St at Van Horne Ave,43.78393,-79.366718,,False,1,151,False,
5434,2,0.00024829298572315333,0.03865844024971398,0.0005117591888941855,True,Leslie St at Corning Rd,43.782001,-79.366312,,False,1,151,False,
5462,2,0.00024829298572315333,0.039792426774028535,0.0023113938431088645,True,Leslie St at Nymark Ave,43.778404,-79.365502,,False,1,151,False,
5458,2,0.00024829298572315333,0.04131652079064737,0.0024254010054025866,True,Leslie St at Marowyne Dr,43.775075,-79.364803,,False,1,151,False,
9166,11,0.0013656114214773433,0.04299807259508563,0.002511800532641411,True,Leslie St at Sheppard Ave East,43.771985,-79.364326,Leslie Station,False,1,151,True,
13691,10,0.0012414649286157666,0.04296545601304371,0.0,True,Old Leslie St at 1200 Sheppard Ave East,43.771772,-79.367133,Leslie Station,False,1,151,True,
14621,11,0.0013656114214773433,0.042965685534272866,6.208095356344674e-05,True,Leslie Station,43.770516,-79.367765,Leslie Station,True,1,151,True,
14439,2,0.00024829298572315333,0.04119484165513613,0.0,True,North York General Hospital - Main Entrance,43.769584,-79.363668,,False,1,151,False,
5476,11,0.0013656114214773433,0.042965685534272866,6.208095356344674e-05,True,Leslie St at Sheppard Ave East,43.771396,-79.363948,Leslie Station,False,1,151,True,
9167,11,0.0013656114214773433,0.04299807259508563,0.0027463848989037285,True,Leslie St at Sheppard Ave East North Side,43.772252,-79.363929,Leslie Station,False,1,151,True,
5457,2,0.00024829298572315333,0.04131652079064737,0.0007240404732028116,True,Leslie St at Marowyne Dr,43.774721,-79.364412,,False,1,151,False,
5461,2,0.00024829298572315333,0.039792426774028535,0.0006699231525869179,True,Leslie St at Nymark Ave,43.778209,-79.365155,,False,1,151,False,
5433,2,0.00024829298572315333,0.03865844024971398,0.0005715769455121294,True,Leslie St at Corning Rd,43.78177,-79.365968,,False,1,151,False,
5490,2,0.00024829298572315333,0.037669858365878155,0.00048757727661054875,True,Leslie St at Van Horne Ave,43.783616,-79.366381,,False,1,151,False,
5488,2,0.00024829298572315333,0.037452524164029874,0.00047295573392841495,True,Leslie St at Thorny Vineway (South) North Side,43.785615,-79.366817,,False,1,151,False,
9168,2,0.00024829298572315333,0.038118143284299404,0.0005334549042115434,True,Leslie St at Thorny Vineway,43.787707,-79.367312,,False,1,151,False,
5442,7,0.0008690254500310367,0.039028933070360455,0.0006139766601368254,True,Leslie St at Finch Ave East,43.789655,-79.36772,Old Cummer GO Station,False,1,151,False,
5471,6,0.00074487895716946,0.03883239492506189,0.0,True,Leslie St at Ravel Rd North Side - Old Cummer GO Station,43.791798,-79.36829,Old Cummer GO Station,True,1,151,False,
5463,7,0.0008690254500310367,0.038850589638272585,0.0004304220345692303,True,Leslie St at Old Cummer Ave North Side,43.794245,-79.368828,Old Cummer GO Station,False,1,151,False,
5431,2,0.00024829298572315333,0.037449385245954946,0.00030977804814426546,True,Leslie St at Clansman Blvd,43.796452,-79.369363,,False,1,151,False,
5438,2,0.00024829298572315333,0.0361899734943294,0.00019603422206677438,True,Leslie St at Dexter Blvd,43.799369,-79.37007,,False,1,151,False,
5460,2,0.00024829298572315333,0.03538715305506605,0.00014778875823460354,True,Leslie St at McNicoll Ave,43.801224,-79.370502,,False,1,151,False,
5445,2,0.00024829298572315333,0.03648696654013085,0.0002087759045209801,True,Leslie St at Francine Dr,43.804785,-79.371406,,False,1,151,False,
5480,2,0.00024829298572315333,0.037740208194044264,0.0003225844823350212,True,Leslie St at Steeles Ave East,43.808146,-79.372255,,False,1,151,False,
6142,3,0.00037243947858473,0.03913432788190978,0.0004402834665723713,True,Steeles Ave East at Waggoners Wells Lane,43.80991,-79.366126,,False,2,"151,53",False,38.3
12816,5,0.0006207324643078833,0.039586780145460264,0.01614672727971013,True,Steeles Ave East at Don Mills Rd East Side,43.811216,-79.360112,,False,3,"151,53,953",False,75.7
6148,3,0.00037243947858473,0.03898693392764781,0.006831906943840765,True,Townsend Rd at Steeles Ave East South Side,43.811061,-79.357307,,False,3,"151,25,325",False,56.8
3129,3,0.00037243947858473,0.03759555224378312,0.0027489686560004055,True,Townsend Rd at Freshmeadow Dr,43.810118,-79.356868,,False,3,"151,25,325",False,56.8
11093,3,0.00037243947858473,0.03306313550523198,0.0019436301076878064,True,Scarborough Golf Club Rd at Lawrence Ave East North Side,43.762492,-79.215713,,False,2,"154,406",False,44.8
11094,3,0.00037243947858473,0.032410167790016015,0.0017660183466980867,True,Scarborough Golf Club Rd at Chandler Dr,43.764833,-79.21653,,False,2,"154,406",False,44.8
11095,3,0.00037243947858473,0.03158380116421267,0.002239009876210145,True,Scarborough Golf Club Rd at Mossbank Dr,43.76743,-79.217576,,False,2,"154,406",False,44.8
11096,2,0.00024829298572315333,0.030668173329699813,0.0019738431832272358,True,Scarborough Golf Club Rd at Brimorton Dr,43.769696,-79.218495,,False,1,154,False,44.8
11097,2,0.00024829298572315333,0.029809661798858994,0.001857006828620829,True,Brimorton Dr at Linville Rd,43.770268,-79.216367,,False,1,154,False,44.8
11098,2,0.00024829298572315333,0.029091569740421246,0.00012449549342758608,True,Brimorton Dr at Dalehurst Ave,43.770724,-79.21432,,False,1,154,False,44.8
11099,2,0.00024829298572315333,0.028815166267586245,0.00043648672657530446,True,Brimorton Dr at Mid Pines Rd,43.771113,-79.211966,,False,1,154,False,44.8
16547,2,0.00024829298572315333,0.028745240291468438,0.00045548581638687053,True,Orton Park Rd at Brimorton Dr North Side,43.771689,-79.208772,,False,1,154,False,44.8
16549,2,0.00024829298572315333,0.029563239381145197,0.0005464448723972906,True,Orton Park Rd at Botany Hill Rd North Side,43.776667,-79.210855,,False,1,154,False,44.8
16551,2,0.00024829298572315333,0.030445859430805994,0.0006683718651958999,True,Opposite 350 Orton Park Rd - Henry Hudson Senior Public School,43.778393,-79.214954,,False,1,154,False,44.8
16553,2,0.00024829298572315333,0.03139358260287411,0.0007916646389729053,True,Orton Park Rd at Ellesmere Rd,43.779623,-79.216997,,False,1,154,False,44.8
7704,3,0.00037243947858473,0.03240546686035699,0.002303398928070807,True,Ellesmere Rd at Neilson Rd - Scarborough Health Network Centenary Hospital,43.782441,-79.205092,,False,4,"154,38,395,995",False,44.8
7702,4,0.0004965859714463067,0.032905548361161996,0.011762587885730385,True,Ellesmere Rd at Morningside Ave,43.785158,-79.193623,,False,5,"154,334,38,395,995",False,44.8
7698,6,0.00074487895716946,0.03248819297108961,0.017828793729760876,True,Ellesmere Rd at Military Trail (East),43.786439,-79.188422,,False,5,"154,38,395,905,995",False,46.9
10904,2,0.00024829298572315333,0.03146900040798068,0.002892885474455061,True,Ellesmere Rd at Mirrow Crt,43.787289,-79.185159,,False,1,154,False,44.8
16519,2,0.00024829298572315333,0.030512272312390194,0.002769716862585183,True,Conlins Rd at Canmore Blvd,43.792811,-79.185067,,False,1,154,False,44.8
11380,2,0.00024829298572315333,0.029617453295455357,0.0026470862856461876,True,Canmore Blvd at Calverley Trail (West) East Side,43.793262,-79.181841,,False,1,154,False,44.8
11381,2,0.00024829298572315333,0.028779182494458294,0.0005516785924213078,True,Canmore Blvd at Halfmoon Sq,43.793671,-79.179528,,False,1,154,False,44.8
11382,2,0.00024829298572315333,0.02799407077791572,0.0004536503118029749,True,Canmore Blvd at Charcoal Dr (West) East Side,43.793825,-79.176797,,False,1,154,False,44.8
11383,2,0.00024829298572315333,0.02725398226873687,0.00033362713491364386,True,Morrish Rd at Grantown Ave,43.792886,-79.174542,,False,1,154,False,44.8
11384,2,0.00024829298572315333,0.026817076727784127,0.00026532166751455736,True,Morrish Rd at Ellesmere Rd,43.79041,-79.173512,,False,1,154,False,44.8
10527,3,0.00037243947858473,0.02677716823787402,0.0019017732656955134,True,Ellesmere Rd at Calverley Trail,43.78949,-79.176571,,False,3,"154,395,95",False,60.2
10528,2,0.00024829298572315333,0.0274903083960193,0.0017542812480444037,True,Ellesmere Rd at Highland Creek Park,43.788976,-79.178809,,False,3,"154,395,95",False,60.2
9471,2,0.00024829298572315333,0.028244456705460462,0.0018735594534909732,True,Ellesmere Rd at Calthorpe Ave,43.788586,-79.180524,,False,3,"154,395,95",False,60.2
9472,2,0.00024829298572315333,0.029043351843144112,0.0019933343065660497,True,Ellesmere Rd at Conlins Rd,43.788024,-79.182973,,False,3,"154,395,95",False,60.2
9473,3,0.00037243947858473,0.029890755423196608,0.0021137299691767583,True,Ellesmere Rd at Military Trail (East),43.78669,-79.188167,,False,3,"154,395,95",False,60.2
7703,3,0.00037243947858473,0.03036184469630148,0.002441706510589709,True,Ellesmere Rd at Morningside Ave,43.785523,-79.193129,,False,5,"154,38,395,95,995",False,60.2
7701,2,0.00024829298572315333,0.03086317245943524,0.0025088709867062578,True,Ellesmere Rd at Mornelle Crt,43.785001,-79.195193,,False,5,"154,38,395,95,995",False,60.2
7705,3,0.00037243947858473,0.03182953211157443,0.0031833798389966526,True,Ellesmere Rd at Neilson Rd - Scarborough Health Network Centenary Hospital,43.782805,-79.204762,,False,5,"154,38,395,95,995",False,60.2
16554,2,0.00024829298572315333,0.030852754111295955,0.00043796504678706447,True,Orton Park Rd at Ellesmere Rd South Side,43.779426,-79.217085,,False,1,154,False,44.8
16552,2,0.00024829298572315333,0.029936258357894017,0.00031421701268392747,True,350 Orton Park Rd - Henry Hudson Senior Public School,43.778249,-79.214892,,False,1,154,False,44.8
16550,2,0.00024829298572315333,0.02907716115265137,0.00019187338770807025,True,Orton Park Rd at Slan Ave,43.776344,-79.210906,,False,1,154,False,44.8
16548,2,0.00024829298572315333,0.028616070493313824,0.00012188351774303261,True,Orton Park Rd at Brimorton Dr,43.771528,-79.208885,,False,1,154,False,44.8
4841,2,0.00024829298572315333,0.028552173340931658,0.0001133762970570403,True,Brimorton Dr at Orton Park Rd West Side,43.77125,-79.210112,,False,1,154,False,44.8
4840,2,0.00024829298572315333,0.028671359560229225,0.0001303030323283829,True,Brimorton Dr at Mid Pines Rd,43.771233,-79.211723,,False,1,154,False,44.8
4838,2,0.00024829298572315333,0.029206506076147283,0.00020490392101361394,True,Brimorton Dr at Dalehurst Ave,43.770891,-79.214209,,False,1,154,False,44.8
4839,2,0.00024829298572315333,0.030032614547209926,0.00032302328199366537,True,Brimorton Dr at Linville Rd,43.77042,-79.216335,,False,1,154,False,44.8
4842,2,0.00024829298572315333,0.03091798442866819,0.0004423014874402346,True,Brimorton Dr at Scarborough Golf Club Rd,43.770016,-79.218094,,False,1,154,False,44.8
6039,4,0.0004965859714463067,0.031871911954134836,0.0007423191282824877,True,Scarborough Golf Club Rd at Densgrove Rd,43.767633,-79.217915,,False,2,"154,406",False,44.8
6040,2,0.00024829298572315333,0.03276866981712519,0.00030634943453576835,True,Scarborough Golf Club Rd at Chandler Dr South Side,43.764649,-79.216685,,False,1,154,False,44.8
6042,4,0.0004965859714463067,0.03382910264085459,0.0010058273368938847,True,Scarborough Golf Club Rd at Lawrence Ave East,43.762027,-79.215999,,False,2,"154,406",False,44.8
5265,3,0.00037243947858473,0.03440636737438771,0.0010982727266387773,True,Lawrence Ave East at Fortune Gate,43.76116,-79.219676,,False,4,"154,354,54,954",False,44.8
5272,2,0.00024829298572315333,0.03548801830777331,0.001181154578630128,True,Lawrence Ave East at Greenholm Circt,43.760464,-79.222841,,False,4,"154,354,54,954",False,44.8
9504,3,0.00037243947858473,0.03668182861424467,0.0014798739016815233,True,Lawrence Ave East at Markham Rd,43.759995,-79.225042,,False,4,"154,354,54,954",False,44.8
5308,2,0.00024829298572315333,0.03538388377513118,0.00012547802334243854,True,Lawrence Ave East at Opposite Cedarbrae Mall,43.758785,-79.230855,,False,3,"154,354,54",False,44.8
5271,2,0.00024829298572315333,0.03417465251444123,1.3161162155450708e-06,True,Lawrence Ave East at Greenbrae Circt,43.758343,-79.23285,,False,3,"154,354,54",False,44.8
5232,2,0.00024829298572315333,0.0341449108245367,0.0,True,Lawrence Ave East at Bellamy Rd North West Side,43.757749,-79.235742,,False,3,"154,354,54",False,44.8
5234,2,0.00024829298572315333,0.03533631413528113,0.0001228457909113484,True,Lawrence Ave East at Ben Stanton Blvd,43.757245,-79.238096,,False,3,"154,354,54",False,44.8
5241,2,0.00024829298572315333,0.03663070760702165,0.0002470076980382419,True,Lawrence Ave East at Burnview Cres West Side,43.756528,-79.241423,,False,3,"154,354,54",False,44.8
5289,4,0.0004965859714463067,0.03802353585723687,0.004018613634763118,True,Lawrence Ave East at Valparaiso Ave Scarborough General Hospital,43.755437,-79.246651,,False,4,"154,354,54,954",False,44.8
5230,2,0.00024829298572315333,0.03663037395147716,5.794222332588363e-07,True,Lawrence Ave East at Barrymore Rd,43.754448,-79.251333,,False,3,"154,354,54",False,44.8
5238,2,0.00024829298572315333,0.036615199051609704,2.4832381425378696e-07,True,Lawrence Ave East at Brimley Rd West Side,43.753545,-79.255814,,False,3,"154,354,54",False,44.8
16737,2,0.00024829298572315333,0.03799910456373453,0.00012358132372683453,True,Lawrence Ave East at Danielle Moore Cir West Side,43.752733,-79.259749,,False,3,"154,354,54",False,44.8
5240,4,0.0004965859714463067,0.03950045904229362,0.007750508256456608,True,Lawrence Ave East at Brockley Dr,43.752209,-79.262362,,False,4,"154,354,54,954",False,44.8
14710,18,0.00223463687150838,0.04124744591768846,0.032338041989324176,True,Kennedy Station - Platform A,43.732361,-79.26374,Kennedy Station,True,2,"154,86",True,52.3
8352,3,0.00037243947858473,0.04135029468700031,0.000276798530509532,True,Thorncliffe Park Dr (East) at Overlea Blvd,43.706926,-79.343188,,False,3,"156,325,72",False,61.1
7982,3,0.00037243947858473,0.04085937468515359,0.0006125452194332984,True,Millwood Rd at Village Station Rd,43.701944,-79.357766,Millwood Rd at Village Station,True,1,156,False,
7980,2,0.00024829298572315333,0.04040391062855722,0.00019904212413760422,True,Millwood Rd at Randolph Rd,43.702915,-79.362657,,False,1,156,False,
7979,2,0.00024829298572315333,0.04036538339953197,0.00020829990001525485,True,Millwood Rd at McRae Dr,43.704797,-79.367852,,False,1,156,False,
16704,2,0.00024829298572315333,0.04105081698008321,0.0002594849237960659,True,McRae Dr at Rumsey Rd,43.706958,-79.36755,,False,1,156,False,
7964,2,0.00024829298572315333,0.042140638838074534,0.0003450763202752853,True,McRae Dr at Sutherland Dr,43.70842,-79.365512,,False,1,156,False,
16141,2,0.00024829298572315333,0.043725050799281,0.0004530317999852377,True,Laird Dr at Wicksteed Ave North Side,43.710605,-79.3635,,False,1,156,False,
2284,8,0.0009931719428926133,0.045520943523463635,0.0009652638993015004,True,Eglinton Ave East at Laird Dr East Side,43.713677,-79.363762,Laird Station,False,4,"156,34,354,88",False,51.4
2252,3,0.00037243947858473,0.0444180834973008,0.00041166789211029254,True,Eglinton Ave East at Brentcliffe Rd,43.714457,-79.359905,,False,4,"156,34,354,88",False,51.4
4811,2,0.00024829298572315333,0.042529251570581926,0.00015957556850162486,True,Brentcliffe Rd at Vanderhoof Ave,43.712925,-79.359203,,False,2,"156,88",False,33.8
11701,2,0.00024829298572315333,0.040794508337300056,3.558748804470894e-05,True,Wicksteed Ave at Copeland St,43.71202,-79.354155,,False,2,"156,88",False,33.8
11702,2,0.00024829298572315333,0.040216631011609175,1.9038159092790332e-07,True,Wicksteed Ave at Leslie St,43.71271,-79.350915,,False,2,"156,88",False,33.8
16569,2,0.00024829298572315333,0.041735661160761044,8.876480067311244e-05,True,Vanderhoof Ave at Brian Peck Cres,43.713947,-79.354254,,False,2,"156,88",False,33.8
12838,2,0.00024829298572315333,0.04355315382097753,0.00021291015287905538,True,Vanderhoof Ave at Brentcliffe Rd,43.713117,-79.358159,,False,2,"156,88",False,33.8
16685,9,0.00111731843575419,0.04553614904276049,0.004244012642467366,True,Laird Dr at Parklea Dr South Side,43.712756,-79.364571,Laird Station,False,3,"156,51,88",False,33.8
7960,2,0.00024829298572315333,0.043569432992458065,0.0022009489322957322,True,McRae Dr at Laird Dr West Side,43.710017,-79.363889,,False,2,"156,88",False,33.8
7963,2,0.00024829298572315333,0.04194570201135732,0.0020868417850605846,True,McRae Dr at Sutherland Dr West Side,43.708563,-79.365684,,False,2,"156,88",False,33.8
7962,2,0.00024829298572315333,0.0404954533608929,0.001983137217239332,True,McRae Dr at Rumsey Rd,43.707391,-79.367245,,False,2,"156,88",False,33.8
7978,3,0.00037243947858473,0.03949871318279866,0.0028122923691084795,True,Millwood Rd at McRae Dr South Side,43.704652,-79.367698,,False,2,"156,88",False,33.8
11621,2,0.00024829298572315333,0.03886861357222678,0.0010075029857095398,True,Millwood Rd at Randolph Rd,43.703118,-79.363458,,False,1,156,False,
7981,2,0.00024829298572315333,0.0389620042884521,0.0010046811907437991,True,Millwood Rd at Southvale Dr,43.702461,-79.361822,,False,1,156,False,
5752,5,0.0006207324643078833,0.039925562021711304,0.002249535166602797,True,Millwood Rd at Redway Rd South Side,43.701745,-79.357668,Millwood Rd at Village Station,False,2,"156,51",False,31.1
8349,2,0.00024829298572315333,0.041663452264338444,0.000249461601551428,True,11 Thorncliffe Park Dr,43.704287,-79.348715,,False,3,"156,325,72",False,61.1
8350,2,0.00024829298572315333,0.03999982329703069,0.00012567218014591447,True,Thorncliffe Park Dr at Milepost Pl,43.703301,-79.346929,,False,3,"156,325,72",False,61.1
8358,2,0.00024829298572315333,0.03847241433888875,2.7490381672335802e-05,True,35 Thorncliffe Park Dr,43.701905,-79.344381,,False,3,"156,325,72",False,61.1
8344,2,0.00024829298572315333,0.038202513913410265,2.5980108653314565e-05,True,49 Thorncliffe Park Dr,43.702437,-79.342468,,False,3,"156,325,72",False,61.1
9498,2,0.00024829298572315333,0.039708735962842474,0.00012302411982925316,True,75 Thorncliffe Park Dr,43.70495,-79.341952,,False,3,"156,325,72",False,61.1
5873,3,0.00037243947858473,0.037148934996437726,0.010464093477089926,True,Oak St at Weston Rd,43.708091,-79.532567,,False,2,"158,59",False,30.9
16052,4,0.0004965859714463067,0.038572785983136675,0.016120325453721496,True,Weston Rd at St Phillips Rd,43.706383,-79.532709,,False,4,"158,59,73,89",False,63.8
8712,3,0.00037243947858473,0.0386705217092993,0.0051608963217394995,True,Weston Rd at Coulter Ave,43.704553,-79.528399,,False,3,"158,59,89",False,63.8
6173,4,0.0004965859714463067,0.040197536418026876,0.017295056683069295,True,Weston Rd at Church St South Side,43.7027,-79.524832,,False,3,"158,89,989",False,63.8
6175,2,0.00024829298572315333,0.038643766788738605,5.7121260157801385e-06,True,Weston Rd at Fern Ave South Side,43.702116,-79.523302,,False,2,"158,89",False,63.8
16055,3,0.00037243947858473,0.03959301606400322,5.278677857701332e-05,True,Weston Rd at Little Ave,43.701011,-79.51964,,False,2,"158,89",False,63.8
16134,10,0.0012414649286157666,0.040379366367484376,4.510975394722625e-05,True,Lawrence Ave West at Weston Rd East Side,43.700182,-79.515714,Weston GO Station,False,1,158,False,
5397,10,0.0012414649286157666,0.04143294372723066,0.006820404926443367,True,Lawrence Ave West at Ralph St - Weston GO Station,43.701092,-79.511712,Weston GO Station,True,4,"158,352,52,79",False,49.3
5395,3,0.00037243947858473,0.04217931295047221,0.04263586119113406,True,Lawrence Ave West at Pine St,43.701855,-79.508389,,False,5,"158,352,52,79,952",False,49.3
2824,5,0.0006207324643078833,0.04304455625156536,0.04782890893378977,True,Lawrence Ave West at Jane St,43.702738,-79.504198,,False,5,"158,352,52,79,952",False,49.3
2740,3,0.00037243947858473,0.04173696061520206,0.005714418344073386,True,Jane St at Wright Ave,43.701092,-79.503411,,False,3,"158,335,35",False,50.8
2737,3,0.00037243947858473,0.04068431593062852,0.002049837552789098,True,Jane St at Harding Ave,43.699747,-79.503069,,False,3,"158,335,35",False,50.8
3144,2,0.00024829298572315333,0.039210450601946834,0.0001508805411340988,True,Trethewey Dr at Jane St East Side,43.69741,-79.501083,,False,1,158,False,
15677,2,0.00024829298572315333,0.03854228708680153,8.958038547224652e-05,True,665 Trethewey Dr,43.697134,-79.498081,,False,1,158,False,
3133,2,0.00024829298572315333,0.0385002224389384,8.024470290150982e-05,True,Trethewey Dr at Brookhaven Dr,43.696817,-79.494201,,False,1,158,False,
3139,2,0.00024829298572315333,0.039279579168471565,0.00013843752412624353,True,555 Trethewey Dr,43.696575,-79.491082,,False,1,158,False,
3141,4,0.0004965859714463067,0.04081624564471537,0.00063446169512846,True,Trethewey Dr at Todd Baylis Blvd South Side,43.694956,-79.487304,,False,3,"158,171,71",False,42.4
15957,2,0.00024829298572315333,0.041550453935867496,0.00023879128025908528,True,Trethewey Dr at Paulson Rd,43.69359,-79.482329,,False,1,158,False,
3137,2,0.00024829298572315333,0.04246166926730165,0.0003175437171597472,True,Trethewey Dr at Greentree Crt,43.692967,-79.478294,,False,1,158,False,
16583,10,0.0012414649286157666,0.04432604102084718,0.0030332063515810356,True,Keelesdale Station,43.690763,-79.474988,Keelesdale Station,True,1,158,False,
16199,2,0.00024829298572315333,0.04245270439503079,0.0024796506366866595,True,Trethewey Dr at Clearview Hts,43.693225,-79.47833,,False,1,158,False,
3147,2,0.00024829298572315333,0.040746354813131956,0.0003879815305445181,True,Trethewey Dr at Paulson Rd,43.693882,-79.482066,,False,1,158,False,
3142,2,0.00024829298572315333,0.039471381518559064,0.00031819398888528045,True,Trethewey Dr at Todd Baylis Blvd,43.695244,-79.487345,,False,1,158,False,
3132,2,0.00024829298572315333,0.038605371386412256,0.00025516112736719405,True,572 Trethewey Dr,43.696832,-79.491399,,False,1,158,False,
3134,2,0.00024829298572315333,0.03788259120582601,0.00020460860688047958,True,Trethewey Dr at Brookhaven Dr,43.696992,-79.493473,,False,1,158,False,
15678,2,0.00024829298572315333,0.03730642678228766,0.00017369041214306455,True,665 Trethewey Dr,43.697287,-79.49767,,False,1,158,False,
3145,2,0.00024829298572315333,0.037514188355700084,0.00018337104140304632,True,Trethewey Dr at Jane St,43.697693,-79.502135,,False,1,158,False,
2736,3,0.00037243947858473,0.03840077760826618,0.0003498739738296875,True,Jane St at Harding Ave,43.699462,-79.50268,,False,3,"158,335,35",False,50.8
15045,3,0.00037243947858473,0.039070643206840366,0.0013266590858279225,True,Jane St at Wright Ave,43.700676,-79.503047,,False,3,"158,335,35",False,50.8
16133,2,0.00024829298572315333,0.04023393229454715,0.0013874576978919085,True,Lawrence Ave West at Jane St West Side,43.7029,-79.504744,,False,1,158,False,
5396,4,0.0004965859714463067,0.04166302062830547,0.01905117994081755,True,Lawrence Ave West at Pine St,43.702096,-79.508129,,False,4,"158,352,52,952",False,49.3
5398,11,0.0013656114214773433,0.04076432157965456,0.0009617024688785064,True,Lawrence Ave West at Ralph St West Side,43.70106,-79.512602,Weston GO Station,False,4,"158,352,52,79",False,49.3
5415,10,0.0012414649286157666,0.040379366367484376,4.277999085992942e-05,True,Lawrence Ave West at Weston Rd - Weston GO Station,43.700276,-79.516006,Weston GO Station,True,4,"158,352,52,79",False,49.3
16056,3,0.00037243947858473,0.03961915032547359,5.2545605667528005e-05,True,Weston Rd at Elsmere Ave,43.701048,-79.519092,,False,2,"158,89",False,63.8
6176,2,0.00024829298572315333,0.03864970912673591,4.652611074963976e-06,True,Weston Rd at Fern Ave,43.702351,-79.523516,,False,2,"158,89",False,63.8
8704,4,0.0004965859714463067,0.04020396625564841,0.005566214965111192,True,Weston Rd at Church St,43.702978,-79.525105,,False,3,"158,89,989",False,63.8
