display_name,entity_type,Degree,Closeness,Betweenness,route_count,platform_stop_count
Gerrard St East at Glenmount Park Rd,street_stop,0.00024829298572315333,0.03649292632577164,0.0015015896619678685,1,1
Gerrard St East at Golfview Ave,street_stop,0.00024829298572315333,0.035224271446474914,0.0013794764263085687,1,1
Gerrard St East at Woodbine Ave,street_stop,0.00024829298572315333,0.03405426522458842,0.0012598712611732326,1,1
Gerrard St East at Kingsmount Park Rd,street_stop,0.00024829298572315333,0.03297394420003994,0.001142039837568283,1,1
Gerrard St East at Bowmore Rd,street_stop,0.00024829298572315333,0.03197047599641358,0.001025425200653177,1,1
Gerrard St East at Beaton Ave,street_stop,0.00024829298572315333,0.031032983259536927,0.0009092096555824047,1,1
Gerrard St East at Coxwell Ave,street_stop,0.00024829298572315333,0.03015862787983705,0.0007932176019444606,1,1
Coxwell Ave at Lower Gerrard St East,street_stop,0.00024829298572315333,0.029840739912194676,0.0007520478350953986,1,1
Gerrard St East at Ashdale Ave,street_stop,0.00024829298572315333,0.030079113181898477,0.0007898813950606348,2,1
Gerrard St East at Woodfield Rd,street_stop,0.00024829298572315333,0.030380767807183434,0.00022217189733577192,2,1
Gerrard St East at Greenwood Ave,street_stop,0.00024829298572315333,0.0307710724888238,0.001662228691638852,2,1
Gerrard St East at Prust Ave,street_stop,0.00024829298572315333,0.03120612586919175,0.0017447932741357626,2,1
Gerrard St East at Leslie St,street_stop,0.00024829298572315333,0.03219081731440659,0.0018575856513166928,2,1
Gerrard St East at Jones Ave,street_stop,0.00024829298572315333,0.03325424399362346,0.0019809067765458486,2,1
Gerrard St East at Marjory Ave,street_stop,0.00037243947858473,0.03439474380045562,0.00231538810565997,3,1
Gerrard St East at Pape Ave,street_stop,0.00037243947858473,0.03342075081037378,0.000309644159508755,3,1
Gerrard St East at Carlaw Ave,street_stop,0.00024829298572315333,0.03383764196518946,0.00022880147679201046,2,1
Gerrard St East at Logan Ave,street_stop,0.00024829298572315333,0.03431418373959011,0.00029036095034552583,2,1
Gerrard St East at De Grassi St,street_stop,0.00024829298572315333,0.035147768553946274,0.0003806887377803423,2,1
Gerrard St East at Broadview Ave,street_stop,0.00024829298572315333,0.036364889654227385,0.0004981459019223847,2,1
Gerrard St East at St Matthews Rd,street_stop,0.0004965859714463067,0.0376797409748743,0.003980371308216353,4,1
Gerrard St East at River St,street_stop,0.00024829298572315333,0.036395496921899924,0.0009020230398967918,2,1
Gerrard St East at Sumach St,street_stop,0.00024829298572315333,0.035447665776136165,0.0008121325555059613,2,1
Gerrard St East at Sackville St,street_stop,0.00024829298572315333,0.035501019475336196,0.0008013826198856772,2,1
Gerrard St East at Parliament St,street_stop,0.00024829298572315333,0.03585392961736101,0.0008459730486330469,2,1
Parliament St at Carlton St,street_stop,0.00024829298572315333,0.036307106895654896,0.0002620897350913136,2,1
Carlton St at Ontario St,street_stop,0.00024829298572315333,0.03714979293158374,0.0017077444963384107,2,1
Carlton St at Sherbourne St,street_stop,0.00024829298572315333,0.038517922673379605,0.001786623156597666,2,1
Carlton St at Jarvis St,street_stop,0.00024829298572315333,0.040005195098079295,0.0038598854371448333,2,1
Carlton St at Church St,street_stop,0.00024829298572315333,0.04162270213248952,0.003978377283846265,2,1
College St at Bay St,street_stop,0.00024829298572315333,0.04273443070880639,0.0013277913688519679,2,1
College St at Elizabeth St,street_stop,0.00024829298572315333,0.04260675239188731,0.00132426044071215,2,1
College St at McCaul St,street_stop,0.00024829298572315333,0.04137199004806279,0.0028930816390702633,2,1
College St at St George St,street_stop,0.00024829298572315333,0.03975014440752274,0.0027704593395917435,2,1
College St at Spadina Ave,street_stop,0.00024829298572315333,0.03827778371267046,0.0026483336877417313,2,1
College St at Augusta Ave,street_stop,0.00024829298572315333,0.03691839432510818,0.002526903342571629,2,1
College St at Borden St,street_stop,0.00024829298572315333,0.03567217132777639,0.0005773293262173162,2,1
College St at Bathurst St,street_stop,0.00024829298572315333,0.0348775382762611,0.0006492771954308072,2,1
College St at Euclid Ave,street_stop,0.00024829298572315333,0.034191650275572485,0.0005859012946193615,2,1
College St at Grace St,street_stop,0.00024829298572315333,0.03362797466833522,0.000533542048703388,2,1
College St at Crawford St,street_stop,0.00024829298572315333,0.033152537320897846,0.0004891206296251876,2,1
College St at Ossington Ave,street_stop,0.00024829298572315333,0.0327470561836804,0.0004515833977390963,2,1
College St at Dovercourt Rd,street_stop,0.00024829298572315333,0.03239215496221821,0.00041963851950665895,2,1
College St at Havelock St,street_stop,0.00024829298572315333,0.03209191645362672,0.00041154054976662405,2,1
College St at Dufferin St,street_stop,0.00024829298572315333,0.03287501724588089,0.00047627520225081816,2,1
College St at Brock Ave,street_stop,0.00024829298572315333,0.033893538483762226,0.0005938399733790372,2,1
College St at Lansdowne Ave,street_stop,0.00024829298572315333,0.03500580805039016,0.0007142770232921237,2,1
Howard Park Ave at Roncesvalles Ave,street_stop,0.00024829298572315333,0.037473463739208235,0.0004929272862722075,2,1
Howard Park Ave at Indian Rd,street_stop,0.00024829298572315333,0.0361254417168165,0.00036876537914531417,2,1
Howard Park Ave at Parkside Dr,street_stop,0.00024829298572315333,0.034875723462827184,0.0002446034720184209,2,1
Exhibition Loop at Manitoba Dr,street_stop,0.00024829298572315333,0.029967377825247186,1.765168446320669e-06,2,1
Fleet St at Fort York Blvd,street_stop,0.0004965859714463067,0.031103669052480375,0.0006330471679394804,4,1
Fleet St at Bastion St,street_stop,0.00037243947858473,0.03146124542055382,0.0013008732180123696,4,1
Fleet St at Bathurst St,street_stop,0.00037243947858473,0.031891120884345654,0.0014597078685183206,4,1
Queens Quay West at Harbourfront Centre,street_stop,0.00024829298572315333,0.03641922827899089,0.002720066130452198,2,1
Queens Quay West at Rees St West Side,street_stop,0.00037243947858473,0.035211009702498186,0.0026656950400741537,2,1
Queens Quay West at Lower Spadina Ave West Side,street_stop,0.00024829298572315333,0.03408428246024453,0.0018254185046410296,1,1
Queens Quay West at Dan Leckie Way West Side,street_stop,0.00024829298572315333,0.03304126754363287,0.0017257576827434465,1,1
Bathurst St at Queens Quay West North Side Billy Bishop Airport,street_stop,0.00024829298572315333,0.03242048850096638,0.0016548779155241694,1,1
Fleet St at Bathurst St West Side,street_stop,0.00037243947858473,0.031895800246956325,0.0018502976307653786,4,1
Fleet St at Bastion St West Side,street_stop,0.00037243947858473,0.03146530708007646,0.0014133483521830996,4,1
Fleet Hub - FIFA World Cup,street_stop,0.0004965859714463067,0.031103669052480375,0.0006343157995385575,4,1
Kingston Rd at Glen Everest Rd,street_stop,0.00024829298572315333,0.026802331562531218,0.0001378397457152777,1,1
Opposite 1859 Kingston Rd,street_stop,0.00024829298572315333,0.02612883613942435,2.128366217689423e-05,1,1
Kingston Rd at Birchmount Rd,street_stop,0.00024829298572315333,0.02617322044417243,2.4368047432195373e-05,1,1
Kingston Rd at Birchmount Rd East Side,street_stop,0.00024829298572315333,0.025811787052951337,0.00014241708684092642,1,1
1859 Kingston Rd,street_stop,0.00024829298572315333,0.025182156369343546,3.730857113622099e-05,1,1
Kingston Rd at Lakehurst Dr,street_stop,0.00024829298572315333,0.025104498922450903,2.2367776129766248e-05,1,1
Kingston Rd at Glen Everest Rd East Side,street_stop,0.00024829298572315333,0.025732426644464453,0.00012728442254630924,1,1
2121 Kingston Rd,street_stop,0.00024829298572315333,0.02639785636683824,0.0002474234838822913,1,1
Brimley Rd at Eglinton Ave East,street_stop,0.00024829298572315333,0.03398318574453575,0.002948332033939343,1,1
McCowan Rd at Kenhatch Blvd,street_stop,0.00024829298572315333,0.030159532586652806,0.004090761264799009,1,1
McCowan Rd at Sandhurst Cir (South),street_stop,0.00024829298572315333,0.02928605306396009,0.003969082595814653,1,1
McCowan Rd at Finch Ave East,street_stop,0.00024829298572315333,0.02846174482208763,0.0038474039268302975,1,1
McCowan Rd at Finch Ave East North Side,street_stop,0.00024829298572315333,0.027682569487835727,0.0037257252578459413,1,1
McCowan Rd at Sandhurst Cir (North),street_stop,0.00024829298572315333,0.026944919126003334,0.0036040465888615863,1,1
McCowan Rd at Big Red Ave North Side,street_stop,0.00024829298572315333,0.026245560379027526,0.003482367919877231,1,1
McCowan Rd at McNicoll Ave,street_stop,0.00024829298572315333,0.025581587085722737,0.0033606892508928742,1,1
McCowan Rd at Walkway to Historic Ter,street_stop,0.00024829298572315333,0.0249503799146102,0.003239010581908519,1,1
McCowan Rd at Alton Towers Cir (South),street_stop,0.00024829298572315333,0.024349571829452406,0.003117331912924164,1,1
McCowan Rd at Opposite Milliken Wells Shopping Centre,street_stop,0.00024829298572315333,0.023777018427027515,0.0029957774058469353,1,1
McCowan Rd at Alton Towers Cir (North),street_stop,0.00024829298572315333,0.02323077236360989,0.0028744712225839595,1,1
4325 McCowan Rd - Milliken Park Rec Centre,street_stop,0.00024829298572315333,0.022710536037457662,0.002753661686949492,1,1
McCowan Rd at Steeles Ave East,street_stop,0.00024829298572315333,0.022469568374648325,0.002696137869542387,1,1
Eglinton Ave West at Walkway to Rangoon Rd,street_stop,0.00024829298572315333,0.02905017036860338,0.006044216376393689,1,1
Eglinton Ave West at The East Mall,street_stop,0.00024829298572315333,0.02990264624803881,0.006166557242216054,1,1
Eglinton Ave West at Martin Grove Rd East Side,street_stop,0.00024829298572315333,0.03080713841668228,0.006289229206457424,1,1
Eglinton Ave West at Lloyd Manor Rd,street_stop,0.00024829298572315333,0.03176855720064676,0.006411901170698795,1,1
Eglinton Ave West at Kipling Ave,street_stop,0.00037243947858473,0.032792451050979506,0.007724308968032258,2,1
Eglinton Ave West at Bemersyde Dr,street_stop,0.00037243947858473,0.0338825442405341,0.008463402990077846,2,1
Eglinton Ave West at Islington Ave,street_stop,0.00024829298572315333,0.03339813002663271,0.0019982546569596517,1,1
Eglinton Ave West at Eden Valley Dr,street_stop,0.00024829298572315333,0.03384034698337538,0.0020279720097307694,1,1
Eglinton Ave West at Royal York Rd,street_stop,0.00024829298572315333,0.034544239920946185,0.0017926589373550024,1,1
Eglinton Ave West at Royal York Rd East Side,street_stop,0.00024829298572315333,0.03541488837589932,0.003562623654283772,1,1
4005 Eglinton Ave West,street_stop,0.00037243947858473,0.03636193039234399,0.0038100868218587046,2,1
Eglinton Ave West at Scarlett Rd,street_stop,0.00037243947858473,0.03740445183545279,0.003982444305949305,2,1
Eglinton Ave West at Emmett Ave,street_stop,0.00024829298572315333,0.038717804833458866,0.005908159271924576,1,1
Eglinton Ave West at Jane St West Side,street_stop,0.00024829298572315333,0.040426452693958115,0.007801537535914882,2,1
Eglinton Ave West at Emmett Ave,street_stop,0.00024829298572315333,0.03894049978829773,0.007684861212210996,2,1
Eglinton Ave West at Walkway to Emmett Ave,street_stop,0.00037243947858473,0.0376024071009918,0.0075987543383713215,3,1
Eglinton Ave West at Scarlett Rd,street_stop,0.00037243947858473,0.036506840066603465,0.007570770036083716,3,1
Eglinton Ave West at Walkway to Lemonwood Dr,street_stop,0.00024829298572315333,0.03553442754954292,0.0026308296520915512,2,1
Eglinton Ave West at Royal York Rd,street_stop,0.00024829298572315333,0.034639455576737116,0.002548977688559678,2,1
Eglinton Ave West at Russell Rd,street_stop,0.00024829298572315333,0.033848037291627185,0.002475934330130176,2,1
Eglinton Ave West at Islington Ave,street_stop,0.00024829298572315333,0.03338537598177666,0.0024358156748588667,2,1
Eglinton Ave West at Wincott Dr,street_stop,0.00037243947858473,0.033869274985150855,0.008898595926692619,3,1
Eglinton Ave West at Kipling Ave,street_stop,0.00037243947858473,0.03278002171995673,0.008349599392555626,3,1
Eglinton Ave West at Widdicombe Hill Blvd West Side,street_stop,0.00024829298572315333,0.03175689178764685,0.006941806047599533,2,1
Eglinton Ave West at Martin Grove Rd,street_stop,0.00024829298572315333,0.03079616826374395,0.006819134083358162,2,1
Eglinton Ave West at The East Mall,street_stop,0.00024829298572315333,0.029892310694304532,0.006696462119116791,2,1
Eglinton Ave West at Opposite Walkway to Rangoon Rd,street_stop,0.00024829298572315333,0.029040415618462455,0.006574100559643237,2,1
Spadina Ave at Sussex Ave South Side,street_stop,0.00024829298572315333,0.04567397595217236,0.001157726683426901,1,1
Spadina Ave at Harbord St South Side,street_stop,0.00024829298572315333,0.04369155975616691,0.0010341441985332652,1,1
Spadina Ave at Willcocks St,street_stop,0.00024829298572315333,0.04188693953802915,0.0009113563498452426,1,1
Spadina Ave at College St South Side,street_stop,0.00024829298572315333,0.04024762292093467,0.0007900608090314503,1,1
Spadina Ave at Nassau St South Side,street_stop,0.00024829298572315333,0.03876053333304616,0.000670433176503396,1,1
Spadina Ave at Dundas St West South Side,street_stop,0.00024829298572315333,0.037406365400288084,0.0005524473836355581,1,1
Spadina Ave at Sullivan St,street_stop,0.00024829298572315333,0.03617418500984408,0.0004373587019340137,1,1
Spadina Ave at Queen St West South Side,street_stop,0.00024829298572315333,0.03506089541577301,0.0003271594910519126,1,1
Spadina Ave at King St West,street_stop,0.00024829298572315333,0.03405556295289361,0.00022311525561954717,1,1
Spadina Ave at Front St West,street_stop,0.00024829298572315333,0.03345188707664751,0.00015991831680800674,2,1
Spadina Ave at Bremner Blvd,street_stop,0.00037243947858473,0.03361715200759757,0.00022188417425437085,2,1
Queens Quay West at Lower Spadina Ave East Side,street_stop,0.00037243947858473,0.03408659367037245,0.001718212341039134,2,1
Queens Quay West at Rees St,street_stop,0.00024829298572315333,0.03520916002045984,0.0018020038295873141,2,1
Queens Quay West at Harbourfront Centre,street_stop,0.00024829298572315333,0.03641790905839515,0.0019202611482419501,2,1
Spadina Ave at Queens Quay West North Side,street_stop,0.00024829298572315333,0.03401609861522347,0.0006623229601614475,1,1
Spadina Ave at Bremner Blvd North Side,street_stop,0.00024829298572315333,0.03309333636139624,0.0005801070839922562,1,1
Spadina Ave at Front St West North Side,street_stop,0.00024829298572315333,0.03292036358204195,0.0005547801243034888,1,1
Spadina Ave at King St West North Side,street_stop,0.00024829298572315333,0.03311840954834858,0.00012532988689548146,2,1
Spadina Ave at Richmond St West,street_stop,0.00024829298572315333,0.033921556052034715,0.0017517250727591951,2,1
Spadina Ave at Queen St West North Side,street_stop,0.00024829298572315333,0.034952868059944124,0.0018612063124862756,2,1
Spadina Ave at Sullivan St North Side,street_stop,0.00024829298572315333,0.03609204732068972,0.001975364317381802,2,1
Spadina Ave at Dundas St West North Side,street_stop,0.00024829298572315333,0.037341240479097385,0.0020919109608715796,2,1
Spadina Ave at Nassau St,street_stop,0.00024829298572315333,0.03870941947585532,0.0022097406107350016,2,1
