stop_id,name,degree,in_degree,out_degree,pagerank,betweenness
9489,Gateway Blvd at Sunny Glenway (West) West Side,2,1,1,0.00020554937489293223,0.0048240110591237775
9490,The Queensway at Culnan Ave,2,1,1,9.87795901769775e-05,0.004898272077247908
9492,Mabelle Ave at Dundas St West,2,1,1,9.115426437731228e-05,0.004228493324701212
9494,Coxwell Ave at Earl Haig Ave,2,1,1,0.00010827836400678065,0.004640312632922161
9495,Avenue Rd at Brooke Ave,2,1,1,0.00010425233157706438,0.002257549978732454
9497,Dufferin St at Ascot Ave,2,1,1,0.00010145687137268962,0.0
9498,Yonge St at Churchill Ave,2,1,1,7.609674143438154e-05,0.009805512904477362
9499,Royal York Rd at Allanhurst Dr South Side,2,1,1,0.00016311448500009926,0.0044845278604849
9500,Parkette Pl at Birchmount Rd,2,1,1,8.35865546672918e-05,0.002189001596966293
9501,Rogers Rd at Caledonia Rd,2,1,1,8.186756146298814e-05,0.009140512500844541
9502,Albion Rd at Riverdale Dr,2,1,1,0.00011062853171393727,0.0
9503,Glencairn Ave at Capitol Ave,2,1,1,0.00011062853171393727,0.007042679089680365
9504,Lawrence Ave West at Bathurst St West Side,2,1,1,0.00011786823849881803,0.0008394203627083252
9506,McNicoll Ave at Boxdene Ave,2,1,1,0.00011062853171393727,0.00039265206295193534
9507,New Westminster Dr at Beverley Glen Blvd,2,1,1,9.858443566819857e-05,0.0019449170565716716
9508,Humber College at Finch Ave West North Side,2,1,1,3.8155491252344796e-05,0.0022893626825464344
9509,Welland Ave at Heath St East,2,1,1,9.839986033242525e-05,0.003678475218245529
9510,Bayview Ave at Dawlish Ave South Side,3,1,2,0.0001874373943827246,0.007098005408033055
9512,Caledonia Rd at Eglinton Ave West,2,1,1,0.00011929751750642769,0.007997204836847542
9514,Lawrence Ave East at Galloway Rd,4,2,2,0.00013721904627131526,0.0012694952502481213
9516,Dufferin Gate Loop,3,1,2,0.00014727692733747323,0.007776873452649718
9517,Glen Rd at Elm Ave,2,1,1,0.00011062853171393727,0.0018470863462356445
9518,Opposite 60 Belfield Rd East Side,2,1,1,8.884885528265268e-05,0.0011045278229155026
9519,Thirtieth St at Akron Rd,0,0,0,1.6598932385570904e-05,0.0
9520,Neilson Rd at Silverbell Grove South Side,2,1,1,9.796768143537386e-05,0.004312437969658301
9521,Pharmacy Ave at Sherwood Ave South Side,2,1,1,0.00011062853171393727,0.009976605699702254
9522,McCowan Rd at Sandhurst Cir (South),2,1,1,0.000121951801532441,0.005076297320289239
9523,Parliament St at King St East,2,1,1,0.00010185860412644895,0.0009021996718721516
9524,Lawrence Ave West at Shermount Ave East Side,4,2,2,0.00010422685390907023,0.00470810293492131
9525,Sheppard Ave West at Don River Blvd West Side,2,1,1,0.00016595198204890125,0.00020523181624840494
9526,Sheppard Ave West at Tuscan Gate,3,1,2,0.00022191415753598158,0.0026382770249741756
9527,715 Milner Ave,2,1,1,0.00010281379861935526,0.001128774989366227
9528,Brimley Rd at Wenlock Gate,2,1,1,0.00011062853171393727,0.0004104636324968099
9529,Opposite 3200 Pharmacy Ave at Walkway to Deerbrook Trail,2,1,1,9.363770973277202e-05,0.0027706295193534666
9530,Dufferin St at Liberty St,4,2,2,0.00016615532009007199,0.018510329390852308
9531,Bathurst St at Alcina Ave,2,1,1,0.00011156215173054366,0.0011328051482241187
9532,Kipling Ave at Beaverbrook Ave,2,1,1,0.00011109401463646419,0.0
9533,Steeles Ave West at Irondale Dr,2,1,1,0.0001251792717191614,0.00579487863115089
9534,Lawrence Ave West at Glen Rush Blvd,2,1,1,0.00010720924713625223,0.00020523181624840494
9535,Royal York Rd at Norseman St North Side,2,1,1,0.00016713807460549303,0.0045664860536457725
9538,Markham Rd at Brimorton Dr,3,1,2,0.00014507770964327583,0.011678064298879909
9540,Cosburn Ave at Logan Ave,2,1,1,6.40513066361436e-05,0.006755711855137633
9541,The Westway at Martin Grove Rd,2,1,1,0.000102704279224356,0.006460894300297746
9542,Marlee Ave at Dell Park Ave,2,1,1,0.00010409491843556365,0.001219693747341557
9543,Lawrence Ave West at Englemount Ave East Side,3,2,1,0.00010294445190050922,0.0006720544449170566
9544,Rogers Rd at Scott Rd,3,1,2,0.0001268840880636212,0.0139922607917423
9545,Spadina Ave at Willcocks St,2,1,1,0.00011094735346538041,0.001427052318162484
9546,Garnett Janes Rd at Coin St,2,1,1,6.10848405587747e-05,0.00948000850701829
9547,Mortimer Ave at Roosevelt Rd,2,1,1,0.00011032990292639472,0.005874096129306678
9548,Danforth Rd at Hubert Ave,3,2,1,0.00011188032029886436,0.010831169214044853
9549,Dupont St at Howland Ave,2,1,1,0.00011062853171393727,0.009262725081525593
9552,Opposite 601 Milner Ave,2,1,1,0.00011062853171393727,0.00030465759251382393
9554,Rexdale Blvd at Kipling Ave,2,1,1,0.00010603803240098004,0.005660888983411314
9555,Kennedy Rd at Havendale Rd,2,1,1,0.0001007009147724462,0.0015376435559336453
9556,The Queensway at North Queen St,2,1,1,0.0001120703053599348,0.010134302940077078
9557,Lawrence Ave West at Pimlico Rd,2,1,1,0.00012279336454501465,0.0
9558,Arrow Rd at Sheppard Ave West North Side,3,2,1,0.00012825896568740904,0.0037712949357462324
9559,Huntingwood Dr at Commander Blvd,2,1,1,0.00011062853171393727,0.002097405359421523
9560,Bridgeland Ave at Dufferin St West Side,2,1,1,3.991342572408291e-05,0.0007167162909400256
9561,Lawrence Ave East at Paulander Ave,2,1,1,8.550009569294935e-05,0.0022520204168438966
9562,Sheppard Ave East at McCowan Rd,4,2,2,0.00010472092410100596,0.002874270827003707
9563,Bathurst St at Ranee Ave,2,1,1,9.998419358165338e-05,0.0015290882023123622
9564,Warden Ave at Arkona Dr,2,1,1,0.00010956865174119592,0.00010261590812420247
9565,Brimley Rd at Comrie Ter (North),2,1,1,9.045745249271987e-05,0.007925320532296286
9567,Bloor St West at Islington Ave,4,2,2,0.00021474783712313082,0.04044821399797274
9568,2121 Kingston Rd,2,1,1,8.492074235450479e-05,0.0
9569,Wilson Ave at Belgrave Ave West Side,2,1,1,0.00014424598120342218,0.01459504476547815
9570,Sheppard Ave West at Laura Rd East Side,3,2,1,0.00023527738074922687,0.002449906068339714
9571,Rogers Rd at Nairn Ave,2,1,1,8.900743404419614e-05,0.008935280684596135
9572,Rathburn Rd at Lloyd Manor Rd West Side,2,1,1,6.628964970965222e-05,0.002559017439387495
9574,Underhill Dr at Cassandra Blvd (North),2,1,1,8.043575927402623e-05,0.04011561939447552
9575,Finch Ave East at Alexmuir Blvd,2,1,1,0.00011181095664825234,0.0
9576,McNicoll Ave at Cleadon Rd,2,1,1,0.00010934755597429564,0.0008031156954487452
9577,Milner Ave at Progress Ave,2,1,1,0.00011062853171393727,0.004838366652488303
9578,Dixon Rd at Skyway Ave,4,1,3,0.00019644796374379068,0.012251099626161308
9579,Caledonia Rd at Norman Ave,2,1,1,0.00011062853171393727,0.005534878774989366
9580,O'Connor Dr at Sunrise Ave,2,1,1,9.948208869185843e-05,0.007480550682309372
9581,McCowan Rd at Castlemore Ave,2,1,1,0.00011062853171393727,0.001840174393874947
9582,Walsh Ave at Weston Rd,4,2,2,0.00011293773409650433,0.10459834076867017
9583,1710 Midland Ave,2,1,1,0.00011062853171393727,0.0009666580456514815
9584,Lawrence Ave East at Greenland Rd East Side,3,1,2,0.0001000180789157131,0.033124685951766236
9585,O'Connor Dr at Coxwell Ave,2,1,1,8.967048451414847e-05,0.00716330816673756
9586,Weston Rd at Coronado Crt,2,1,1,0.00012454630284161256,0.004737345810293493
9587,Warden Ave at Bridletowne Cir (South),2,1,1,0.0001220871339504841,0.01139565046466365
9588,Sheppard Ave East at Meadowvale Rd,2,1,1,8.578880354757445e-05,0.0011364844746916205
9589,Passmore Ave at Kennedy Rd,2,1,1,9.013605555502374e-05,0.0020523181624840492
9590,Horner Ave at Sheldon Ave,2,1,1,4.008695433314992e-05,0.0004104636324968099
9591,Lloyd Manor Rd at North Heights Rd,2,1,1,9.233708418203177e-05,0.0014988302849851126
